"iteration","IDz_RT","IDzSame_RT","IDzOpposite_RT","n"
42,0.212229339420671,0.10358875123634,0.217549630105306,204
43,0.194719029829817,-0.0662013524096639,0.336373630198597,204
44,0.0711080103568741,-0.104811075294954,0.0935138828122342,204
45,0.206795593028117,-0.0132886230004421,0.20859016570604,204
46,0.123050109538609,-0.136104144379792,0.19058880867918,204
47,0.129754511475435,-0.0171281215058795,0.157482818108268,204
48,0.043066893395893,-0.0528733495823329,0.132657516637413,204
49,0.0473767352735153,-0.113872590690337,0.195834656588337,204
50,0.125095840226697,0.0325563166491045,0.102741287025556,204
51,0.145058563970836,-0.0402742005868408,0.198378186096771,204
52,0.0378748074727158,-0.098967391122228,0.125751679566825,204
53,0.123113069606395,-0.0428134508124828,0.246852815625561,204
54,0.11901779666394,0.0425845588134474,0.12366931398643,204
55,0.18464217892556,-0.000898466325057404,0.288993517933829,204
56,0.157561134304944,-0.0113362079281029,0.0787066390524889,204
57,0.124533254803083,-0.0434941996755948,0.127868384679421,204
58,0.0472430880827385,-0.0538618204072489,0.0805998671116925,204
59,0.207366670210944,-0.0597257348691545,0.244959867156763,204
60,0.0880328265009735,0.0553942915529043,0.0962616048807171,204
61,0.0767956011517162,-0.0306195069000738,0.168023758163319,204
62,0.229603784890702,0.0875847910708032,0.200351657097323,204
63,0.043891460460872,0.040190292937975,0.0384768304265415,204
64,0.121575019857372,0.0780471368596438,0.134067107297602,204
65,0.096141987127642,-0.0895944545251623,0.101008636004222,204
66,0.177514279198641,-0.0704589583246229,0.306699114122635,204
67,0.0676002643331393,-0.0908070023371016,0.150409087008812,204
68,0.242798946996288,0.0314655910732907,0.247182796204137,204
69,0.111466059362968,0.0103121149625832,0.0751827473718171,204
70,0.165827050075987,0.0249544347732383,0.179166078373221,204
71,0.300655009122436,0.0650668253516865,0.242909776883104,204
72,0.215789035454635,0.0610608433436619,0.253319887830875,204
73,0.0325859606849909,-0.085764506993758,0.0633433088759944,204
74,0.292237407792473,0.11387988943707,0.25162587186099,204
75,0.188443863042378,0.0451599043947756,0.142096920969975,204
76,0.0218977200446588,-0.150817002033631,0.0463438085649158,204
77,0.0505285717685937,-0.149207601271563,0.126111493428278,204
78,0.218334890643752,-0.0523263185981001,0.260813667456517,204
79,0.251132982963293,0.132626718009696,0.113532868864537,204
80,0.222709172755973,0.0352845657406797,0.128287320798477,204
81,0.120706311532253,0.0105381869774545,0.179093548442386,204
82,0.157193927301453,-0.124595876521496,0.312999462334204,204
83,0.0326342797756917,-0.210055243995032,0.181843967379711,204
84,0.147143579685206,-0.0125774574110672,0.186509909276098,204
85,0.194574020535227,0.00398397337944217,0.313631798884568,204
86,0.126549491357187,0.0371597473939492,0.103376494990076,204
87,0.146826844736041,-0.0925546265245823,0.214541615044914,204
88,0.100084494776599,-0.064769850189297,0.165773780841302,204
89,-0.0568757781634771,-0.163724512615775,0.082546118632282,204
90,0.0328735055745714,-0.103766726250242,0.156920080224832,204
91,0.19319754487724,-0.0281083681728354,0.331275483526986,204
92,0.191996701549491,-0.00569206695751243,0.270915590491363,204
93,0.0634322707842364,-0.133721578944301,0.0846821305265078,204
94,0.0869934044484235,-0.0906274418228398,0.209722760814959,204
95,-0.0257215271705506,-0.119089026735326,0.0029976678264264,204
96,0.0533870798982909,-0.131842280063771,0.029151857002244,204
97,0.0815059826969232,-0.127193063738342,0.137490016050238,204
98,0.146233144422649,-0.0250950190092418,0.134387743539099,204
99,0.182247081540604,-0.00320725549294901,0.206351117520174,204
100,0.150562725446693,-0.139351603810542,0.30194158145646,204
101,0.182157427363327,-0.054036831279967,0.277919856040032,204
102,0.0656260885174545,-0.072052815101897,0.0840034657334239,204
103,0.0704881050506411,-0.0128598641613188,0.128082847234593,204
104,0.124039098006453,-0.0878198294169723,0.248176108053274,204
105,0.0153780402750626,-0.109564516728979,0.148506892902904,204
106,0.0801475317078143,-0.00511051312919585,0.0708504659183442,204
107,0.140445573526059,0.00248158862599383,0.163941315346614,204
108,-0.0569495022851706,-0.215144374824511,0.0954082517994563,204
109,0.116713511449199,-0.0614111382838824,0.216474164549727,204
110,0.0589832881359377,-0.178387143525789,0.186047700378639,204
111,-0.000428611471273436,-0.151372272926078,0.141460687055361,204
112,0.184841849619938,-0.0172890837576117,0.223803601753848,204
113,0.129179017110282,-0.0141077058772494,0.198081708071398,204
114,0.159169054734738,-0.0900728808826984,0.134483237449673,204
115,0.107371949019779,-0.111155512321901,0.253696157087589,204
116,0.049440328907214,-0.0334542138432357,0.111523819842943,204
117,0.138810414737823,-0.0464245721474704,0.170008335088634,204
118,0.16936689102948,0.00609161471462855,0.197209220498773,204
119,0.152147482157683,-0.112241544829601,0.240667868005602,204
120,0.0942957906548142,-0.0496949771809353,0.123907631577271,204
121,0.105992448938049,-0.0679462788179697,0.124611728408787,204
122,0.0857342856083467,-0.155595373899674,0.107039303167988,204
123,0.165007888666941,-0.021346564327795,0.18744720297896,204
124,-0.0420776935530483,-0.198648940853639,0.124767697152049,204
125,-0.0306796304265496,-0.173678306454956,0.103218296131052,204
126,0.117850054384546,-0.113716125570078,0.17715402045897,204
127,0.13434037396772,-0.0497335002612249,0.142404675041904,204
128,0.203873786002109,-0.0277199905517285,0.187840418481822,204
129,0.039031749600883,-0.0209133003395711,0.111277837534698,204
130,0.0919888077885533,-0.0122518775706177,0.097585155802862,204
131,0.117697093432077,0.00832141185874292,0.0918796388839459,204
132,0.160523688087733,-0.0256095405017354,0.215269799313758,204
133,0.049277118585815,-0.130418645572273,0.187654643587139,204
134,0.120381614575132,-0.0629311588281935,0.120699525558259,204
135,0.205397085199112,-0.0556035117399039,0.198040999319485,204
136,0.261012119154899,0.131673706321195,0.270775735285086,204
137,0.0951320036507434,-0.043913912360959,0.109838713859048,204
138,0.0962478332150309,-0.00705781347458844,0.162393000365449,204
139,0.0173276350658514,-0.149188442992674,0.158485536447999,204
140,0.167342745561442,-0.0256369689806369,0.163910448427803,204
141,0.103032241403594,-0.0708411101990474,0.127382461068688,204
142,0.173313007890021,-0.0436191080965597,0.207877720205026,204
143,0.126466675028297,-0.0600567312275866,0.197087626336384,204
144,0.21930011431681,-0.0708785896100281,0.25234516992303,204
145,0.133078332225858,0.0398479359933206,0.17525336290993,204
146,0.314061917721613,0.0819299212447939,0.315054831000794,204
147,0.0230895318673401,-0.14749175232384,0.201035527755453,204
148,0.112157737796669,0.126257943968369,0.11283387218195,204
149,0.0928959230598264,-0.0193122032816502,0.138392115284866,204
150,0.298603290064774,0.064302283068398,0.276045938284314,204
151,0.179516909897477,0.0115993566891485,0.259247247310921,204
152,0.0438683044675007,-0.0381664303111513,0.114327284575628,204
153,0.0820986452777127,-0.034551954324113,0.222491335688264,204
154,0.139730908308568,-0.0251316602038693,0.150692170044447,204
155,0.144610443478554,0.0532548365583897,0.17053630268141,204
156,0.224743303013868,-0.0524818732246991,0.290031317075514,204
157,0.170760561663907,-0.00652280777243238,0.209675532977056,204
158,0.0181081106992546,-0.100733250186853,0.135490180246499,204
159,0.184521795344149,0.0160662250011116,0.111178907424796,204
160,0.0504530566726217,0.0395005690352956,0.0947661070001942,204
161,0.0401185675172427,-0.0821865596619449,0.0864583947604361,204
162,0.31495955214249,0.0224299473903353,0.363228152314246,204
163,0.176656624143283,0.0188838592814833,0.202748054997969,204
164,0.0762168357304579,-0.0745733161860688,0.0768308026938192,204
165,0.158338344492052,0.0119286684964018,0.242528104816493,204
166,-0.0638782132504775,-0.213720261616364,0.0379387635956506,204
167,0.178485563401378,0.010960672800676,0.147120028579819,204
168,0.0923302094181395,-0.126929790457691,0.209064904901256,204
169,0.102997573458461,-0.0238847706691746,0.160308996591565,204
170,0.286183435233307,0.0703111392222803,0.238436354038477,204
171,0.154988499978114,-0.0394758463199654,0.202675772021153,204
172,0.132924272949584,-0.0740847836702026,0.133203027160387,204
173,0.112130357395897,-0.0594636693900394,0.243094332423063,204
174,0.107689707935645,-0.0836608871852483,0.262968253053399,204
175,0.161100041353342,0.0824464406408838,0.101527897981564,204
176,0.116217443894581,-0.121726939719444,0.15859874192813,204
177,0.199177654249558,0.0439795498443366,0.168084487452926,204
178,0.0468056171248669,-0.0140403230526544,0.0362361202764116,204
179,0.132620126762562,-0.0236622343598365,0.170495328673351,204
180,-0.0206847210323237,-0.193493490828855,0.0749503903686976,204
181,0.159223354129779,0.0350063193059462,0.171510543041346,204
182,0.153274702255921,0.0244895107256083,0.257929586867907,204
183,-0.0358781687210703,-0.226043342879342,0.0566814194394098,204
184,0.15478377251665,-0.0703518666277547,0.266625711898456,204
185,0.0842499787493989,0.0571619563982515,0.0919664467208464,204
186,0.0999638853653789,-0.00219203967578203,0.130670999373561,204
187,0.118118002527143,0.00661912619653518,0.198661072025987,204
188,0.129822344678552,-0.0727487072880095,0.161153927381768,204
189,0.0567124612843634,-0.0211688958028394,0.0273763339327037,204
190,0.110500414960831,-0.0482712022687496,0.162503308984197,204
191,0.122959044365036,0.00572921359508973,0.151253205457473,204
192,0.0475752061999966,-0.112638079382423,0.122149169637377,204
193,0.0818796673035347,-0.0280526263963843,0.117830401435249,204
194,0.16069796230406,0.0682393934918551,0.0836078490223024,204
195,0.138526436089166,-0.0237966198276272,0.184802822027834,204
196,0.133422653735314,-0.0454274859545434,0.0691872941357203,204
197,0.254058016805277,0.0683176640811081,0.22782666820658,204
198,0.262489965703536,0.0638067410832889,0.258028590016436,204
199,0.187261936379135,-0.0677445339690015,0.29582311143183,204
200,0.126197589944136,-0.00777112051399409,0.142074574559465,204
201,0.0444606401092299,-0.0785994280541663,0.0781777685546677,204
202,0.299382535992632,-0.0144514438925573,0.361397809068217,204
203,0.214603298119606,0.0318956668545492,0.181530724525653,204
204,0.225514802269332,-0.00614130329215579,0.242244704422862,204
205,0.0219700747087123,-0.155337295309415,0.0799399019798259,204
206,0.0578380839672082,-0.117946963418844,0.176187335002573,204
207,0.196144361100092,0.0446301423823554,0.171062719309108,204
208,0.0360743671381883,-0.0814533855804495,0.0457428851102165,204
209,-0.0294003481656558,-0.213076573631344,0.113379803354119,204
210,0.143940046961686,-0.014022181768545,0.246563719291952,204
211,0.0425395975323611,-0.0647406000614071,0.0543134577922152,204
212,0.152114528031678,-0.0744259330432697,0.210638692425169,204
213,0.0278124700482926,-0.056625710999242,0.104549858415396,204
214,-0.0248983693372417,-0.0455636952329177,-0.034952167422264,204
215,0.106069977326823,-0.0818429574861442,0.164311104296206,204
216,0.0710039373331713,-0.14395451335336,0.149233086206591,204
217,0.238956190998059,0.0062434770329874,0.250684757321902,204
218,0.0233072796603022,-0.154717749961754,0.149443694939047,204
219,0.128950344399549,0.0464004000411095,0.145380889858761,204
220,0.12832023319725,-0.0477406871488108,0.163822814434473,204
221,0.0967021276812797,-0.183695510190695,0.179417996264126,204
222,0.0715561872278538,-0.13718752557481,0.214218802208931,204
223,0.151759650773315,0.0254561709326613,0.18254531756408,204
224,0.178882509952853,0.122887664496485,0.0771211206931197,204
225,0.134354310426526,-0.0434872116910969,0.237910048472479,204
226,0.191658531625373,0.105755583028546,0.137450501116516,204
227,0.147925792580657,0.0594789299595168,0.124754267935977,204
228,0.175466831450012,-0.0561767564311733,0.226153375734454,204
229,0.127570026392206,0.0760637534944145,0.0916984424402675,204
230,0.0313733131129271,-0.145307033870525,0.15682851713344,204
231,0.173959412550215,0.0433645683224844,0.171183830122624,204
232,0.145663494801491,0.0684194666300605,0.163849832108524,204
233,0.0433543724411887,-0.124890841012533,0.141260972081692,204
234,0.0433132445748272,-0.14281032230284,0.0672771750841523,204
235,0.102388082682915,0.0269694237796959,0.0643609932514249,204
236,0.0956878979149691,0.0303888538027073,0.106000855116609,204
237,0.0696169669179217,-0.109207711125063,0.163466338890373,204
238,0.115513152996126,0.038947101546965,0.0975389360021143,204
239,0.103772548318728,-0.128917159330033,0.177816301296378,204
240,0.0212748216738109,-0.0614676998862979,0.0321741414394026,204
241,0.124732692852681,-0.00478661004705649,0.0557821365616047,204
242,0.187260328438463,0.0436524168730406,0.139205910907624,204
243,0.12281136239856,0.00947224143878028,0.136367153728581,204
244,0.162547590712425,-0.0271333390805824,0.256549672535521,204
245,0.0291327730391055,-0.0483279816154323,0.0449016561412375,204
246,0.206146477315096,0.13398860454495,0.182161331799578,204
247,0.0747107693486049,-0.0260112480169634,0.053121068666077,204
248,0.230796710064426,0.124222236234592,0.153856441632777,204
249,0.0942316087204781,-0.0943746527971572,0.204783380610276,204
250,0.207467143033572,-0.0249210540389402,0.1848409170587,204
251,0.168394449780994,-0.162317997747105,0.327761129776041,204
252,0.247546595578441,0.0286317423893321,0.274058852680896,204
253,0.0645579679565246,-0.0104654654555156,0.0670295245774079,204
254,-0.0307123366487092,-0.175684029298093,0.0693539366401383,204
255,0.0686094644081943,-0.156745294575041,0.185301327595522,204
256,0.196450923263335,0.074316229882642,0.242338539115611,204
257,0.177814207237428,0.00842050732462738,0.105744600928148,204
258,0.193175803125484,0.0371208547026278,0.216637088701231,204
259,0.0767059368738233,0.000348587298768959,0.151758187725308,204
260,0.170718467627204,-0.0333292305064494,0.248862795012167,204
261,0.0155370013887148,-0.064977210872338,0.0638251662101635,204
262,0.0636210236663728,-0.0629554249321979,0.0395721746024639,204
263,0.145472695899937,-0.019608631487693,0.107814622908483,204
264,0.155873603824547,-0.0112398565978546,0.148646607382329,204
265,0.200502882413436,-0.00128529788957287,0.288061340125564,204
266,0.183506035594215,-0.0119409232461973,0.261639005938461,204
267,0.00396219814720592,-0.147113723935042,0.147283631992741,204
268,0.00185870978481322,-0.140802681248722,0.12816215020512,204
269,-0.00220456879385646,-0.124132129487975,0.0478490164621939,204
270,0.148131432119066,-0.0431946807132049,0.281132720331277,204
271,0.0406246509201962,-0.184442811616258,0.215888746121642,204
272,0.177328493997311,0.037597488270078,0.136128292265316,204
273,0.0343302235835856,-0.0733544380401105,0.0598970373609618,204
274,0.137570302010004,-0.100143926833933,0.160252525626435,204
275,0.1754452800672,-0.069652840518978,0.152519484851774,204
276,0.140544085572101,-0.0873816737915541,0.0921121832718493,204
277,0.266833401504998,0.134846537175748,0.277509672954394,204
278,0.0923965120382809,-0.0559941961013699,0.185781075148853,204
279,0.0799478913169295,-0.0666591613166925,0.165394916943501,204
280,0.152413734113147,-0.0816696832892196,0.112089061481518,204
281,0.00307890792198997,-0.0733116972777779,0.0897734807068211,204
282,0.0212063693952778,-0.101100258176848,0.167929382330242,204
283,0.128570254537686,0.112924295384652,0.137392688364837,204
284,0.125758869337229,0.0854325492206737,0.0736371602346149,204
285,0.0730854435958035,-0.017765775305352,0.0973042385093194,204
286,0.224080692308468,0.14455294694817,0.150718290868407,204
287,-0.0614395951721558,-0.185456903730935,0.0931072203270446,204
288,0.0632518233343729,-0.0938006046103649,0.161118700250978,204
289,0.0578055156691237,-0.0646796114863343,0.103165608550454,204
290,0.184835353776416,0.0286341973054219,0.232761820590319,204
291,-0.00749687138422281,-0.139672821181621,0.0872017557761749,204
292,0.134504831266029,-0.0392014015680124,0.224564365369291,204
293,0.11499117921854,0.0338629688899707,0.0673000207044715,204
294,0.242510071299871,0.136705711710829,0.150308686587371,204
295,0.106190818425685,-0.0146920694133949,0.157267242943711,204
296,0.0721458418264654,-0.140904006500625,0.239230216802982,204
297,0.180504284619525,0.0695736349764352,0.170006634839299,204
298,0.140622942298974,-0.123535643657314,0.166198448601303,204
299,-0.00240796122210761,-0.137226368617548,0.125281961177857,204
300,0.0246435967827436,-0.0720819379305745,0.151892013809214,204
301,0.123920311392943,0.0995198415780727,0.0855045500712123,204
302,-0.0133565170445265,-0.0987740096203002,0.024796813984512,204
303,0.158056787776164,0.0730796832303095,0.159056230071719,204
304,0.102152438513834,-0.115435638512073,0.199075676011199,204
305,0.0712665695429284,0.00210933579203585,0.136584080944077,204
306,0.00597694379595231,-0.0280440755021602,-0.0266480464655322,204
307,0.154507041652442,-0.0154003155960762,0.222144643187509,204
308,0.162670312967839,0.00878273616707146,0.253950601922375,204
309,0.180500650707501,0.050533056975641,0.108747704307026,204
310,0.160553326026576,0.056876357041041,0.165870218403362,204
311,0.0206595307981879,-0.0637673407984382,0.0260381525970591,204
312,0.134759624358552,-0.0653963591435674,0.302165666696422,204
313,0.170788843470917,0.0336319195351246,0.158760160591436,204
314,0.0450480513952702,-0.0917569838427508,0.0868635588344036,204
315,0.154278864008001,-0.0438725883105392,0.185487089330478,204
316,0.196849810244886,0.0800041193048979,0.247604293048398,204
317,0.0812420738914415,-0.137128711240157,0.213220179199188,204
318,0.0340233628679329,-0.173926665974267,0.129012170074688,204
319,0.040414773033258,-0.183380232872072,0.199818061515299,204
320,-0.0167546878803006,-0.223031505241757,0.115128202734279,204
321,0.11181040338807,-0.0798371876780715,0.135916615797326,204
322,0.0914522639003699,-0.0278122973795243,0.216214773732835,204
323,0.0907414793763769,-0.074048493767542,0.113687814762441,204
324,0.01671888134336,-0.0989830517377271,0.055710318000853,204
325,0.141826945873408,-0.051397379959414,0.272410693296828,204
326,0.199672758888483,0.167149746305318,0.172022851711908,204
327,0.190324527108916,-0.0575216400313439,0.340070824280394,204
328,0.017541546575579,-0.0513163055482954,0.0311079496805999,204
329,0.162476136861902,-0.0934143257587762,0.127100560418657,204
330,0.0129557859532803,-0.0445058663197183,0.0913010979689631,204
331,0.0326408969781185,0.0573014567470469,-0.0595122728491483,204
332,-0.0220345813385902,-0.105590729675301,0.0260092668196818,204
333,0.1534298305595,-0.0798773375843613,0.20339560228217,204
334,0.13461777519225,-0.0744124600190319,0.215419164485398,204
335,0.254286598753244,-0.0124865066438361,0.304107843462317,204
336,0.0337481797009587,-0.112161463213084,0.159862729993618,204
337,0.173373342732648,-0.0195696983861647,0.172541618591891,204
338,0.0580946483929069,-0.0522526793558528,0.161661713602438,204
339,0.106445100403707,-0.0926592291756129,0.25301034188152,204
340,0.253521115842195,0.0614126665812941,0.0444606186559657,204
341,0.0238530777888741,-0.109706501900425,0.0978322982526937,204
342,0.00559705884205491,-0.0906171322133952,0.108580208237069,204
343,0.181287676495288,-0.0126940216437318,0.230424234473645,204
344,0.0488158188105539,-0.065512349871086,0.105437201785961,204
345,0.220887337614482,-0.0127675559698047,0.196116669158911,204
346,0.159012550000962,-0.10662330378536,0.213645839468204,204
347,-0.0222205338656611,-0.153315479388376,0.11902101114906,204
348,0.103420392325151,-0.0358092499412927,0.194962436682838,204
349,0.0734224196877413,-0.124492315522181,0.153830519297409,204
350,0.166183627823301,0.0736138439118742,0.148027002753374,204
351,0.108209305148789,-0.0581084476642332,0.156983118321235,204
352,0.165529832271386,0.0521042676364808,0.0849237517617251,204
353,0.191713003410572,-0.0729489422985229,0.386067346647245,204
354,0.185880257467537,0.0809079029469553,0.127027772864632,204
355,0.169927795333531,-0.111634755635723,0.223160227721064,204
356,0.0786887265248458,0.000379185151520073,0.0193597839858117,204
357,0.0641982439125089,-0.0154342518899186,0.0848633882830329,204
358,0.13979654362106,0.00725760053937745,0.215801775283769,204
359,0.120189083590707,-0.0421973049362303,0.128232850835061,204
360,0.219179286931463,-0.0360884725766839,0.314638932448278,204
361,-0.00297520799501957,-0.0647371188549839,0.025655345593952,204
362,-0.0117573470521044,-0.141635877270025,0.0917282244482503,204
363,0.124176678163097,0.006689585014744,0.193387125585839,204
364,0.0712280301096222,-0.0755954325999003,0.0866739113004754,204
365,0.114360724919642,-0.102378303105047,0.170836669320625,204
366,0.0678682097757629,-0.00689522920302627,0.0835550563169505,204
367,0.0761445027846513,-0.0621484844163506,0.111123697271336,204
368,-0.030984651677273,-0.171176827473817,0.0518871475843246,204
369,0.00679681553905936,-0.0956514395833908,0.0214594237350084,204
370,0.1276081577776,0.00478616913478718,0.127426387726334,204
371,-0.0124558279161042,-0.032556606338967,-0.022573648888929,204
372,0.151274085154462,0.0556263230187239,0.117024283850025,204
373,-0.00784381055383649,-0.147164077179135,0.12552609545329,204
374,0.0735091245143352,0.0247224034321335,0.0904341332668346,204
375,0.145718679593223,0.00861016761332197,0.0797765503367157,204
376,0.0818749370909102,-0.0887476444650137,0.160072931976883,204
377,0.171037177602546,0.0726528644227487,0.115363927750299,204
378,0.0149266167222369,-0.156737662794479,0.0781444292707511,204
379,0.154789009155959,0.0184607051004107,0.144514190826571,204
380,0.154410535018409,-0.00418246062421028,0.15085542505578,204
381,0.0728286959705394,0.00755195426320829,0.115410895469286,204
382,-0.000711001416430918,-0.126244436690397,0.0543119115083409,204
383,0.199958744579066,0.0317718125524056,0.218510450704226,204
384,0.143391858907791,0.0744929201775416,0.148320406395748,204
385,0.0738830261690564,-0.0629814810365274,0.0970514576976179,204
386,0.164193741911776,0.00179709699378445,0.212892297654448,204
387,0.107575552131195,-0.0356415269245415,0.0554193562882688,204
388,0.312742600601897,0.0830006011847513,0.209233841468003,204
389,0.10356670487678,0.046848373223044,0.0721430788593298,204
390,0.141119632385357,-0.088460521038476,0.141016407320457,204
391,0.0919674621157136,-0.139000768291208,0.19267380883474,204
392,0.164929062344069,-0.00101606764428557,0.118400603858181,204
393,0.165130677297436,-0.0200259445942469,0.275830730704497,204
394,0.0525449037350833,-0.134439896484018,0.164751619349081,204
395,0.13418473276152,0.105370453098412,0.0993804976987683,204
396,0.0705480840228623,-0.0881182624082591,0.16787805420016,204
397,0.140258470232976,-0.0926349597104001,0.243406082379289,204
398,0.0560124984522011,-0.0981909836026898,0.210264687558441,204
399,0.160715339545272,-0.106272757911174,0.161511558020739,204
400,0.0243467959864189,0.00528367544684052,0.0337937801568024,204
401,0.086842621036486,-0.0194513216211452,0.180573149186577,204
402,0.149075248047926,0.0246420506482364,0.181859488894179,204
403,0.25398057050543,0.182950858790321,0.153504295868117,204
404,0.081072749345671,-0.0410515903464283,0.122375065626195,204
405,0.13686152442366,-0.0524954007370548,0.0892685044488106,204
406,-0.0375184729886904,-0.161307381605735,0.00757365723029861,204
407,0.110544241759029,-0.0600264659247962,0.100623055794023,204
408,0.268764815617968,0.106762128563077,0.19878637564204,204
409,0.0568622225792099,-0.1982619423581,0.0971452760719036,204
410,0.220378620844065,0.061917897904199,0.193466220776783,204
411,0.0100692187784704,-0.0738994638166973,0.0895322556418946,204
412,0.112193363201194,-0.0717255021194382,0.21817274934128,204
413,0.14294695504936,-0.0541385194378281,0.150520742577323,204
414,0.108683717064114,-0.00516162947654485,0.102974117186915,204
415,0.104339460504523,0.00820859886785124,0.179339654183044,204
416,0.0326269259191084,-0.0890075786820645,0.101110765644068,204
417,0.0305446635014239,-0.0461240071092029,0.0488439973247418,204
418,0.0551699633128853,-0.0110996969138007,0.040615964511469,204
419,0.161785316388177,-0.088139696612786,0.228197614380038,204
420,0.0253661754541982,-0.163467136383378,0.11451677166308,204
421,0.144501535587483,-0.0441851434577408,0.206445984090898,204
422,0.160875546051081,0.126280798857651,0.168675139971257,204
423,0.0374281221745074,-0.0656563348720496,0.10219898303214,204
424,0.0173524469949197,-0.15871694900121,0.102633368349801,204
425,0.1813226923727,0.00311202791916102,0.211319040220252,204
426,0.175879825760241,0.0566891537561656,0.102472187332685,204
427,0.109064432005868,-0.095043859317331,0.292232788349938,204
428,0.133419633323148,0.0295057735337441,0.193002545203937,204
429,0.282955792774201,0.0443397167716893,0.310587899780246,204
430,0.210839836093098,0.0223630441318544,0.139665435101256,204
431,0.101481153704986,-0.00234247109812915,0.107642254980606,204
432,0.028985641214193,-0.0146432881524735,0.0829709873442561,204
433,0.134666248562249,0.0276556106860188,0.185693234287218,204
434,0.151888482063663,0.0530234590161074,0.0734985610721282,204
435,0.203611631490624,-0.00612205356307871,0.283632370112813,204
436,0.0233370611516644,-0.0686314228924068,0.0909423432793151,204
437,0.143134880352319,-0.0349960234746466,0.151986291923992,204
438,0.117233702130125,-0.0232091230469778,0.139577232957088,204
439,0.0604610628449655,0.0157110297884722,0.0735743224643095,204
440,0.0440090558828275,-0.0754361364389785,0.157381472168957,204
441,0.230953342147907,-0.0293535324003884,0.24812914073344,204
442,0.18643658344909,0.0574743271897856,0.15430031340405,204
443,0.169191093893439,0.0533268394004011,0.22559574890522,204
444,0.192142945963431,0.0281098364864351,0.300127300112348,204
445,0.171641310432083,0.00756109168363514,0.0754980501026412,204
446,0.104873751828671,-0.0360450143084947,0.185947411191658,204
447,0.267612125518602,0.0849456748132323,0.144865546223931,204
448,0.178919075709582,-0.00408095565233616,0.199687410270907,204
449,0.163381826722436,-0.0767787444915401,0.194834100989479,204
450,0.157169603920392,-0.00170421982739286,0.116863910972547,204
451,0.107407613561521,-0.0287852912167001,0.10298654617733,204
452,0.130953946270641,0.0340827613825151,0.165353067531628,204
453,-0.0400349740686414,-0.116986282825723,0.0443062141007506,204
454,-0.0628105768907017,-0.183110066475755,0.0810909457767865,204
455,-0.0456153013239614,-0.130036857447885,-0.0339993661274172,204
456,0.0575624628574223,0.020019347535314,0.0575540677779104,204
457,0.24098075302325,-0.00139332012969267,0.355161257271009,204
458,0.000737250769733635,-0.202107921416867,0.0904605175228586,204
459,0.179423529543558,-0.0534861012274935,0.242965679334608,204
460,0.261486032254866,0.164574828730503,0.199260896457916,204
461,-0.0399895783564696,-0.0500392807128512,-0.0234321985844435,204
462,0.0767450393762922,-0.0797912544487628,0.122181537617309,204
463,0.200109976220077,0.0533912935722995,0.179990843254662,204
