"iteration","EV_Hits","EV_Hits_Slope","EV_FA","EV_FA_Slope","EV_Ap","EV_Ap_Slope","EV_Bp","EV_Bp_Slope","n"
2488,0.871059734752555,0.195638826090813,0.781566409486893,0.289648265766234,0.744804700586078,0.454941359433736,0.782832941511962,0.0548191771529878,226
2489,0.901182759592291,0.272270537731129,0.812124628341195,0.346779014873348,0.832727895403201,0.305108956610209,0.74279428696918,0.0564807015869417,226
2490,0.885289700413449,0.106751372991659,0.696435788635153,0.411459107310773,0.792090329549764,0.296276841314747,0.728017068371838,0.119484502063584,226
2491,0.878104783931993,0.180481929719534,0.747656417343473,0.309826254646542,0.783186437150497,0.265278115696531,0.755822874643636,0.188074017900334,226
2492,0.877391862349622,0.212788528758115,0.685379365189653,0.272803226717745,0.787187135996617,0.227806193614947,0.725163535212717,0.198665789989761,226
2493,0.864133195965764,0.107734800724838,0.769656991364341,0.226535348618901,0.771511142058371,0.198075400282877,0.79462597995307,0.145563626374068,226
2494,0.887691956978192,0.233176043645465,0.801520599563028,0.340443275189446,0.797227796188109,0.257745214542179,0.821530338405713,0.115826314763407,226
2495,0.870881545390699,0.216255592355882,0.728039388503287,0.258458158402552,0.773963002329967,0.339946238256715,0.685751261159575,0.0905514415767837,226
2496,0.873445367491194,0.264490375626074,0.658281259889158,0.199179637747455,0.762338446874468,0.419473659657062,0.721268218642906,0.207453709572097,226
2497,0.897789872345937,0.178209796210813,0.761449311975406,0.254946698343839,0.80553186430183,0.285585743489569,0.725801615086762,0.0817032793846721,226
2498,0.879184342500022,0.194878064491808,0.791351023690031,0.208835452907156,0.818455311117918,0.286557041882911,0.728292970078897,0.111599041573744,226
2499,0.887760597843196,0.161586575508684,0.686482327475189,0.199345473915789,0.790766979971043,0.22060744460785,0.727711596408141,0.270383764833415,226
2500,0.864501082646515,0.194792209054666,0.739799053031602,0.208563462813332,0.773445051417593,0.275881229638239,0.730553683683045,0.0624634186931285,226
2501,0.905689597626397,0.172296768946464,0.726757848206442,0.164148953472435,0.819594838547803,0.275879271074326,0.699500486145256,0.0909682947995546,226
2502,0.885527027051115,0.0599881908001571,0.745731269981594,0.247104326739066,0.763754514316491,0.136518094155279,0.743206388863163,0.218339942459911,226
2503,0.84417181452222,0.0805773197098884,0.780616074893677,0.228320249075081,0.731556766644359,0.168430335631063,0.784775552260865,0.0597918483106655,226
2504,0.860367884558463,0.130100756186716,0.694956908182522,0.287596247437585,0.752411819223907,0.251975318801901,0.675925744758688,0.0542529419477187,226
2505,0.891079907697187,0.0389154302622018,0.782371867011285,0.323995059767489,0.807475908823946,0.103366797298382,0.76750129776896,0.122288091026522,226
2506,0.87634577537182,0.10044666756899,0.76272760387365,0.39028080203176,0.790016410671993,0.244167486388491,0.729794199590959,0.19291552661024,226
2507,0.904059119026506,0.0950456725965663,0.673835648981634,0.155491881946448,0.812195868075486,0.143549589387072,0.74614080612299,0.208478290378771,226
2508,0.89704129186369,0.18169756088981,0.800414019011507,0.380998319370652,0.831920000383013,0.272291081707888,0.736735454629286,0.189202526882685,226
2509,0.895677020805433,0.158821167436334,0.759119306071868,0.292821013491005,0.859173588611825,0.250647495729472,0.718919636992656,0.112311815635572,226
2510,0.859682936595494,0.215976634761134,0.74467735791356,0.224938737998897,0.743200474899824,0.280683211664508,0.702055145375774,0.111820680869594,226
2511,0.90030194301973,0.267838189308987,0.640290931856207,0.18556168129801,0.806745105283095,0.335171916654424,0.724543486050524,0.0734873648553767,226
2512,0.867931206211344,0.0812983119234846,0.770280522079199,0.404408562318025,0.754704981244236,0.234001345860798,0.697041932142377,0.179064812405042,226
2513,0.877978698391936,0.208076319508745,0.748120776236722,0.223100787513222,0.786285115654134,0.301101535417484,0.766567319089231,0.121005233673308,226
2514,0.87434977491702,0.152536944116145,0.717061509715088,0.197264068660327,0.778016646663328,0.192374443125825,0.746125473831292,0.0473281328865997,226
2515,0.849020474139012,0.140381581536468,0.74262539676012,0.186284036235663,0.710133492823272,0.15993253244159,0.77357422853616,0.155543610553869,226
2516,0.882978732546239,0.0710800905564081,0.705823173858215,0.265377187702358,0.77771206391465,0.262044493811588,0.765097310519052,0.0493892491285904,226
2517,0.884664290268221,0.197037782154889,0.755490756369185,0.193337318750797,0.768088580237652,0.21825788892531,0.741253356773638,0.170439347542676,226
2518,0.878554324236184,0.132984617263129,0.70974984678994,0.289270592545351,0.753061333301703,0.269253111312598,0.750712759522952,0.127902733624729,226
2519,0.886392724399595,0.166695801060254,0.731356023698948,0.277799043682284,0.796541894152388,0.328718901976785,0.68857343756763,0.233565893325689,226
2520,0.861504158343703,0.102874031497499,0.688032842881924,0.342167167296721,0.758988349016523,0.339485303672907,0.715366255141318,0.0893418236908996,226
2521,0.859439600275486,0.170311950811386,0.736972441091315,0.318252354208645,0.785750827499546,0.258035792198349,0.767703570646661,0.197402019963446,226
2522,0.853766352420901,0.0815734842450569,0.790669901726628,0.224015205006274,0.789663292844522,0.234830845367744,0.791427532614918,0.107702615731427,226
2523,0.894121065112588,0.197498050828439,0.751580039779925,0.26666138691837,0.795517918527175,0.214821278179592,0.793295225983395,0.106005395812162,226
2524,0.900384941941464,0.0492846606910015,0.762825961318166,0.227084460032132,0.810728773169188,0.246461155682308,0.729172594023051,0.109756252902731,226
2525,0.901627944464907,0.107225023375438,0.701493748999473,0.200476910805958,0.806018045506351,0.185566623683832,0.778289418491078,0.150328275555218,226
2526,0.884045198794225,0.139252162526995,0.705228409948178,0.205539443782853,0.804092874399187,0.30312396062822,0.746309384424206,0.144488653640422,226
2527,0.893512739430814,0.132618945351459,0.715589883203959,0.330224065926919,0.800238587095472,0.321892191226521,0.788697512427632,0.197056588620642,226
2528,0.869811218613396,0.134029910813909,0.758566325527951,0.293829988707767,0.790758384627972,0.253103023597683,0.795042642665486,0.233811319811933,226
2529,0.884177054476164,0.15537193434098,0.756273529810822,0.24258648786417,0.779960503072212,0.261190617321955,0.733095519072714,0.182575647992127,226
2530,0.93561192573891,0.175820267777112,0.753769597425762,0.310096487610181,0.812608266704398,0.254758247036758,0.766501628821518,0.190169289385408,226
2531,0.892076806130821,0.093777408696074,0.818713209001826,0.223281941375305,0.818952138225808,0.213462644751099,0.823929760633639,0.0506780748166497,226
2532,0.867974336957172,0.145585774602908,0.716789445160168,0.24577492259632,0.72587535342058,0.238580062842648,0.711806118217634,0.144695467357984,226
2533,0.862737186397819,0.045665700410016,0.731438954012901,0.247942299700032,0.784408137290658,0.151310335102436,0.729494501568834,0.177604791813664,226
2534,0.899287923803594,0.207881423381327,0.75983118192509,0.388123811637242,0.833247715688721,0.31298473546805,0.725960350571716,0.031160419228067,226
2535,0.856575217085776,0.0904298574761146,0.711814556262318,0.193607684488471,0.753486837483152,0.133966631466605,0.769626962741472,0.23157741516022,226
2536,0.868131313126014,0.0499496528723038,0.739274566860289,0.401491513489823,0.754178185537955,0.264018286288733,0.753751131172629,0.186727542562708,226
2537,0.870443984144851,0.172503153282771,0.682711750551349,0.304077292680087,0.769662998996738,0.171238090095571,0.714332465371459,0.250149060874482,226
2538,0.884009893734455,0.195157814983435,0.74552173193447,0.320062459411588,0.795202742052383,0.236621550850621,0.765243681638862,0.223213803961722,226
2539,0.873683426440156,0.266146113810444,0.710584416617584,0.390987680624505,0.764865273524171,0.288289838385306,0.766029947151662,0.256598616634166,226
2540,0.847820482107251,-0.0440571171352687,0.742501536074605,0.31976267636247,0.738059241817386,0.0343273228768974,0.700812682140078,0.160749962958192,226
2541,0.872840712069688,0.212381248219334,0.808596204789582,0.264438445906895,0.791029271608896,0.250054881629298,0.826582160165599,0.223619342846167,226
2542,0.872692074617885,0.258370527312481,0.739523713511332,0.164942983401429,0.751203021596596,0.305290729660689,0.75271666278245,0.143806012779076,226
2543,0.902505098646257,0.168416505557888,0.698706468393039,0.390482124145729,0.80519612725739,0.321611737551473,0.721135155788887,0.209085163898312,226
2544,0.87462786974643,0.215593800429197,0.825082273160653,0.367566987978678,0.807339948213612,0.382962093647712,0.821438829573004,0.147183888106294,226
2545,0.906039254184959,0.121588893564829,0.782484664298373,0.188571440540777,0.84208920492836,0.205540760603612,0.801970778057586,0.0196754857266419,226
2546,0.889956221599143,0.151176204875139,0.749162333531216,0.323276113446008,0.800799450311653,0.210521933112543,0.762791371180512,0.255224101998506,226
2547,0.879260537730016,0.1314792683818,0.741226176714508,0.313626942411216,0.787932667402909,0.206028664972773,0.724037687393737,0.113314536899275,226
2548,0.895487048350334,0.200322869312335,0.764940725357772,0.108012741208143,0.786433830844793,0.261956552721903,0.815959546699986,0.139502618082291,226
2549,0.850626646730279,0.129794248172005,0.698624885945835,0.195830635650454,0.78346407785575,0.0964432731891037,0.764745747785978,0.0935824101809239,226
2550,0.8965382740249,0.247500494103844,0.76407161522237,0.344664837791668,0.777653839821263,0.356178035021251,0.814401688471745,0.11051929829099,226
2551,0.874617917737035,0.0990867487215327,0.642605822275412,0.281372594181425,0.763239175230355,0.276483737074787,0.677097724431409,0.0584811119853781,226
2552,0.894150872745472,0.183577354809714,0.769603453879673,0.212749422260777,0.837876557488618,0.253549765415777,0.719948745859516,0.134049634564835,226
2553,0.881793074408273,0.111497463640591,0.692631724827306,0.228856860737185,0.74635503125692,0.129895501503185,0.750501192897521,0.305473566902859,226
2554,0.899388494094029,0.129233858974429,0.724609198206311,0.192774353182288,0.801402675039771,0.244521090702054,0.706488465662627,0.107693183798316,226
2555,0.860493836239862,0.0949801329978335,0.753790233983764,0.0911327638069577,0.786115518267928,0.182277263694378,0.754211151215978,-0.00129894427732688,226
2556,0.851208222167481,0.223023875824217,0.68219828137897,0.0585066816932741,0.742253058409078,0.238196810725853,0.689498295423615,0.201544407392152,226
2557,0.850651479958222,0.160876328071685,0.728949789464322,0.179679573611149,0.748282139253527,0.21710689783146,0.633524188320149,0.072004529734546,226
2558,0.859670424241753,0.291871448738388,0.72217444342459,0.311011122695582,0.75865541250445,0.224942524068462,0.69887507555535,0.117574680213091,226
2559,0.9121417895585,0.196746956010846,0.696798540653929,0.269392109303187,0.789382880118326,0.24228085888092,0.764071278606532,0.0595836703389846,226
2560,0.873877958049272,0.187010751557834,0.780602660810436,0.287075702404465,0.772647101464063,0.306473836375765,0.767232472166634,0.130314306510527,226
2561,0.867775504991589,0.132240105063548,0.739826217805703,0.342053889396071,0.799053709174682,0.206464918618343,0.679989247609281,0.0348539038918708,226
2562,0.875560191011283,0.136968208950829,0.788385833067942,0.188365112162226,0.782486811876625,0.240412276395489,0.730620696502906,0.305160634861777,226
2563,0.886174627628347,0.120027416086454,0.763299589766996,0.140909086704276,0.794225033630748,0.206790909475458,0.738528814830066,0.051278149768154,226
2564,0.858931003710743,0.187309901956016,0.76041310273417,0.256319726640034,0.78037484774981,0.344178773128679,0.713132605460421,0.277073175694749,226
2565,0.886884616783317,0.0755285320853078,0.767963869821982,0.257884174056041,0.774664742878865,0.225922241444538,0.777217559028813,0.11332909122194,226
2566,0.888564776257034,0.14997574474574,0.76567028474432,0.11368479279428,0.799778307068109,0.169419329465717,0.767236875162385,0.252265222527849,226
2567,0.867806150311532,0.191471427651311,0.731886471634134,0.254578839442613,0.78860884798549,0.236204758716685,0.793461333387021,0.130063091197591,226
2568,0.891376312059589,0.0789145257205096,0.73143747719871,0.204223988785292,0.769038184281439,0.159797322927869,0.803168461107906,0.136712400170892,226
2569,0.895269047733605,0.216068575761273,0.729690952894593,0.21770530459756,0.783028671856495,0.366120899588332,0.728742694881561,0.336700311255827,226
2570,0.86851330387274,0.204971397486254,0.692885488242622,0.187092276171824,0.737923153814513,0.25460697055656,0.716592012426393,-0.0263585289999154,226
2571,0.876292300367935,0.1083500683767,0.73723021165474,0.23229820116813,0.788115580690144,0.217201350570826,0.663190011512532,0.286572851930268,226
2572,0.906609598268127,0.116824245678201,0.790626752361571,0.450571367753875,0.80739401423926,0.277491810865445,0.787663521736005,0.201946990555148,226
2573,0.874112633657867,0.164486599481873,0.767829979689144,0.259558009083698,0.756425540904928,0.366950867566472,0.794231214175322,0.0880668781554089,226
2574,0.900906550482048,0.0723703339698408,0.789781610181556,0.377033819857516,0.831646778780591,0.124225204095913,0.747532703394942,0.0312635718622077,226
2575,0.893666141264967,0.175181202575517,0.762477844091767,0.32237880843373,0.778873597705479,0.297428246394873,0.757829259727687,0.208908962338564,226
2576,0.881574365929877,0.209969408158199,0.745788979046259,0.278474084756865,0.775674405556296,0.353701006961651,0.744532016161689,0.213927911085849,226
2577,0.885281985453078,0.149776321547886,0.715431509036616,0.217845989583406,0.77663142251864,0.263860074803513,0.732938915490261,0.00173732162203569,226
2578,0.864584080784711,0.103723746187267,0.744895375202337,0.27168670616039,0.768930099493492,0.155858426911703,0.791285089573021,0.05166229294659,226
2579,0.865013256302673,0.141124453409165,0.699744384844317,0.260463684951331,0.757042290782658,0.306052882611338,0.67918289770273,0.204863769969627,226
2580,0.88344096880344,0.102625360927703,0.776759947258159,0.34461843454497,0.775985045760777,0.298082622223784,0.800384511916473,0.0418509574778207,226
2581,0.848227512709486,0.137693487285857,0.747930896024309,0.259200402776011,0.76695949125118,0.350494726125712,0.742740009230257,0.00322562884528466,226
2582,0.861876122802163,0.207507678112863,0.696795753634364,0.323237891190646,0.771147665442137,0.324691721488324,0.724762232700183,0.0345785227946368,226
2583,0.875200065465126,0.0880849889153537,0.773389372616635,0.233126478609914,0.814713391618669,0.240837915251741,0.771315999029557,0.0445294842297984,226
2584,0.879468629283027,0.13527534625614,0.778340918625292,0.282007168463011,0.755344823378997,0.246354608725717,0.771028616838464,0.236226704766119,226
2585,0.890276897789244,0.124644944314626,0.78079940720065,0.314870804459007,0.813103085122123,0.413096406978144,0.78724574827495,0.062999111527889,226
2586,0.880063345340595,0.129072496959006,0.741056526693353,0.361307094011492,0.792422836652419,0.235958625153428,0.748499955224958,0.24193511611415,226
2587,0.885834302082821,0.243442736541736,0.705873101902313,0.170164522577524,0.778538164316834,0.277462281551594,0.683103527368091,0.220100400848106,226
2588,0.872641337687554,0.0391691622029057,0.749185311608823,0.141213756476914,0.762367690542212,0.0752751975398737,0.808322737519487,0.198505282808798,226
2589,0.88795309739646,0.247623903347228,0.781198231343243,0.23668480488783,0.781453450876262,0.314263869645075,0.754761712786175,0.203513217244538,226
2590,0.874658439600505,0.147284812486646,0.650487388230151,0.0930199911269731,0.75371915731032,0.15901415348113,0.756676338261156,0.0824629963075992,226
2591,0.858250512470359,0.122177860242135,0.764595026757518,0.248192715612705,0.741798369500126,0.290947219964758,0.761071102339126,0.239418892096656,226
2592,0.892748437664856,0.160584509155964,0.723726305016742,0.457396312904336,0.785686564920753,0.190384642161653,0.735365181015748,0.382561692101418,226
2593,0.885201627959858,0.124952456788972,0.713434650240409,0.256425441442494,0.788453733400753,0.205800270456178,0.730395114954159,0.0799344769541318,226
2594,0.89790455742004,0.164670455430563,0.775970697164659,0.313061845790025,0.792805321148625,0.134664086583772,0.751766001576306,0.173466731008478,226
2595,0.886191998920676,0.134707742454238,0.747028033839055,0.107738314149981,0.776849052555378,0.13779961823673,0.740935386313722,0.134859540003356,226
2596,0.89661621347349,-0.00308021617822152,0.673193154386186,0.297737406048269,0.778882796439588,0.173893512831657,0.728377869461213,0.0504219313674745,226
2597,0.868342617533633,0.0548274890882641,0.746831651235708,0.321753025608886,0.763913405876222,0.141342338614548,0.794331109798924,0.0477438608285574,226
2598,0.877603362955509,0.241062588637122,0.734841870627265,0.156505484293962,0.796660004215846,0.458636078740369,0.705823773755964,0.0477165577903663,226
2599,0.892684486417273,0.0563983549408947,0.732394791564057,0.281066514904267,0.741029139713442,0.203724765514751,0.791376128021512,0.194913387696972,226
2600,0.903557930753857,0.104134080195409,0.750025540514817,0.27491002763066,0.807795657764983,0.123515979531134,0.762421619129012,0.166330874224942,226
2601,0.888613331048331,0.146657824188465,0.820944184403838,0.357700809095972,0.819985176229103,0.232821764964592,0.839519589412897,0.0203249754657444,226
2602,0.847099216686742,0.279907376149313,0.723520762742063,0.41451131506987,0.772680780426846,0.335513611947438,0.70300546164237,0.233497055283139,226
2603,0.865648394093152,0.090788416345069,0.732576388827691,0.190013815151896,0.758218956560392,0.263614164800083,0.734908026495853,0.0442771057185304,226
2604,0.879269679646111,0.183372783746019,0.796237004856672,0.189550966246801,0.798642961413756,0.342358083371932,0.697034323529856,0.155284348495674,226
2605,0.896905367812689,0.216632938800235,0.741424785782389,0.353231834750523,0.807998005420753,0.134738110344947,0.697140957453588,0.260352521985008,226
2606,0.892046471700138,0.149332677152607,0.717736880847769,0.165589760613336,0.796143083876467,0.187199368880524,0.768823294696209,0.198346998919742,226
2607,0.907909035312345,0.109564984830803,0.738298033845288,0.274552268893291,0.786825743842943,0.317375575511408,0.691243764925523,0.160113597677977,226
2608,0.864293792867803,0.133059136312594,0.752987274384993,0.277920309809646,0.770907148518364,0.190342825720056,0.751914468014038,0.145389065771336,226
2609,0.873197086181894,0.130786465815891,0.769306300965013,0.25999929457394,0.770661902878271,0.187525654025535,0.807268389616328,0.027055182203641,226
2610,0.850244176038603,0.186369085758677,0.735479407404703,0.339862880753693,0.729885373659835,0.272099018408231,0.748843280171828,0.266981147036622,226
2611,0.831743978159226,0.141494167844828,0.713995199177497,0.21374103348348,0.696492016774344,0.159039426931366,0.747540505842184,0.103422430582844,226
2612,0.918072946290543,0.210056176846855,0.785224682790659,0.218309584623476,0.845117568069179,0.247956936234169,0.803794571933598,0.208871544135959,226
2613,0.856820767865623,0.126061873375419,0.715120569239742,0.192884727601296,0.781411089599008,0.224615054813459,0.669191274237148,0.105248752375903,226
2614,0.864092013115718,0.159058451716925,0.721991610833012,0.270355089149518,0.708915250969045,0.220859261751273,0.772704922032667,0.146202310622406,226
2615,0.888290826167728,0.174781679906879,0.685674816888166,0.0943014830272762,0.771348469385938,0.284399860356358,0.691509761687315,-0.0347821856593556,226
2616,0.882117286020033,0.197486979352504,0.723376717800237,0.304317711693415,0.740059937153456,0.302759065801119,0.68497534450132,0.123813557810857,226
2617,0.897425823772648,0.20539241804715,0.719796385877418,0.35728105505708,0.800866577555174,0.352676727574072,0.72684031744237,0.109197196408889,226
2618,0.907903236196227,0.220306143549931,0.762086890335432,0.229522717702203,0.816373797735534,0.322758060704938,0.716863346902612,0.208971684439406,226
2619,0.888715005272794,0.123334710167213,0.735500967100818,0.348077524234488,0.825592560202999,0.263800848282063,0.748039508321859,0.173786808278562,226
2620,0.873312233905925,0.212438980270773,0.796881366038609,0.283944584261301,0.746607764823912,0.316632501320009,0.837941649418612,0.224899029950302,226
2621,0.908305628743893,0.0624477941234667,0.798450294892988,0.356140499975629,0.831408683196913,0.140373486698496,0.825684274965999,0.14867039365022,226
2622,0.889870731531299,0.109169781675004,0.799337925024222,0.233332250252904,0.809820660929926,0.240760885378141,0.801918982658075,0.267551119287001,226
2623,0.901323228076728,0.219639978363853,0.632994417725305,0.248625106265738,0.779342011869041,0.348952700377743,0.739196108669293,0.161238951207706,226
2624,0.904763881934244,0.224646294687323,0.752214268701503,0.198785563529028,0.81426498446163,0.302632164372394,0.743683928928885,0.0498558003015921,226
2625,0.869176847062363,0.100541199797782,0.781057481497895,0.285163749315541,0.768054616270045,0.186407534718708,0.776142145185544,0.0690573360544198,226
2626,0.896245029049086,0.165743064206582,0.755641596467586,0.191358767762425,0.819268019335642,0.302182582568232,0.770982780313594,0.168590971298464,226
2627,0.907964422047466,0.184770273408836,0.763982996131396,0.207887031946082,0.815965933106853,0.344340077187892,0.722976438351982,0.250864838300878,226
2628,0.879745449011148,0.0744620902791129,0.755770823110194,0.2869328974281,0.778722037540554,0.274502987775693,0.7450203395025,0.183238890816617,226
2629,0.884350888209875,0.163026747428603,0.732359214370339,0.307636894518878,0.788907309163484,0.314117265179213,0.750015753347045,0.0799814556097208,226
2630,0.906059400349856,0.0771863722046163,0.768948285883534,0.0736046729383254,0.807793711908151,0.231020569989626,0.811349340284363,0.138750556165475,226
2631,0.898229625146601,0.0864839124782498,0.783370972795603,0.100485165324656,0.846813683514711,0.12378970003227,0.8005675105215,-0.0121359813000645,226
2632,0.880521634055257,0.336836626417977,0.773799675996714,0.318369258551845,0.798262091636072,0.356221271137595,0.750087046072936,0.118649661563056,226
2633,0.896194505602827,0.125490121377894,0.77396088942085,0.271814095262728,0.811741153840927,0.228233245119587,0.739940317904857,0.140077394894937,226
2634,0.891164262877447,0.0938866299278467,0.739474338416139,0.356414978692534,0.784885469617747,0.19316858372726,0.748768457785837,0.104314546529603,226
2635,0.861784898968884,0.0938021004957578,0.751987421274497,0.285862106175413,0.747219314671822,0.139498439315871,0.796054995874689,0.0234449102091042,226
2636,0.885354606543093,0.204595489061465,0.765092748199846,0.435666872962665,0.806777990625008,0.263067339040587,0.792036868672106,0.250902952436267,226
2637,0.869444939707224,0.191871857400374,0.7823531818938,0.14693735646669,0.783042378413144,0.130200681280419,0.765685393879976,0.21059873037436,226
2638,0.900648365956105,0.107718003381614,0.766267280262598,0.249287995740612,0.822285906843367,0.192188861874556,0.665112536686075,0.149736079703592,226
2639,0.874808712852034,0.339559615505113,0.759456281535647,0.251206330692618,0.769041573571069,0.372356112633971,0.744357059820118,0.142561161021052,226
2640,0.863092338097761,0.125551657099781,0.737925682392449,0.346873410531615,0.770653752640992,0.262459201698555,0.678098612403143,0.117260295405137,226
2641,0.871930659949252,0.0892871588362199,0.729857605961339,0.208302619045856,0.761382789704907,0.247534610096035,0.674582566516657,0.0561849557500774,226
2642,0.896416307098208,0.157687659714929,0.70051644327404,0.362407901792119,0.814592970141908,0.326994450346144,0.703655358359658,0.263407089106514,226
2643,0.897677140889037,0.182769002198755,0.732700946453684,0.243631072397116,0.782159498766217,0.2222406494988,0.773174294022407,0.199481126608211,226
2644,0.895763197651551,0.208897156204788,0.677171610928997,0.31356509816239,0.778527491864615,0.323801172625065,0.671747330216775,0.215606051365486,226
2645,0.87041138275106,0.144800972416365,0.703920980687265,0.181665122844102,0.756300990814167,0.205472921957483,0.783453676638272,0.226348529224739,226
2646,0.899652072897421,0.193322143740318,0.707132432281698,0.36567603666378,0.829156502959224,0.230649518562977,0.717201279053608,0.402524653856989,226
2647,0.894633942986688,0.331932641308812,0.726581977477958,0.219330143834527,0.767076148316111,0.309820545280728,0.739161804896527,-0.00104202822952222,226
2648,0.869868423904853,0.0688296087496675,0.790173332380724,0.0614021161856862,0.750679331856563,0.0620972160905946,0.719290720635076,0.167407770372928,226
2649,0.889784416315437,0.122342999478407,0.707672773473897,0.18975436898554,0.748568471320932,0.157429404821245,0.775295560818332,0.0328902935484766,226
2650,0.901923367847736,0.175460577213339,0.7420580768606,0.177840505643215,0.787016831934016,0.176571514860108,0.751134875662404,0.222763111204614,226
2651,0.846377782456308,0.12426893075915,0.701749614808058,0.294179059644281,0.713715206899153,0.226906192994197,0.685678481610682,-0.0419788347166492,226
2652,0.883941554341912,0.162420756358712,0.716666670152832,0.261090686663837,0.743713471410938,0.235953968005945,0.782099774108933,0.118467802859106,226
2653,0.862798474532716,0.135966875842301,0.690147290036593,0.190762490952789,0.731086950571601,0.24567795694627,0.806465279000229,0.0250116082233157,226
2654,0.878052417836925,0.170783129701227,0.763062207496695,0.280225546996415,0.791409154595583,0.307997099783248,0.772794535722955,0.0908764195240279,226
2655,0.869676246315199,0.0791487473160874,0.746107518262848,0.201332694488944,0.763623747471763,0.0152971259337741,0.747666882070746,-0.060609550673759,226
2656,0.86226578257001,0.0445619831632153,0.758854895920269,0.198688419988057,0.788756211675132,0.22125745034486,0.788195876685754,0.0448116021370938,226
2657,0.887518629374521,0.243117330460658,0.767184891531721,0.161100833079364,0.792475516662313,0.293830191661589,0.785844894363387,0.120180842968636,226
2658,0.878034873208792,0.126858817855748,0.777478706961919,0.376783693196991,0.789226910973495,0.281019177685146,0.751826305257412,0.159669333764166,226
2659,0.896516639188488,0.15981511610048,0.721587365736669,0.201478122779788,0.773125543120614,0.37541331227038,0.701130496459241,0.0758327393337987,226
2660,0.895990125515921,0.18473574970598,0.744327568797193,0.316340765676731,0.805106774653235,0.363166744960297,0.744826342649749,0.145379360508492,226
2661,0.873792861751639,-0.0336431425877902,0.767995064270995,0.331144135867577,0.744254228510358,0.142375743424822,0.731056184995978,0.0125683082842984,226
2662,0.893586404452597,0.0387637843454961,0.73344472656171,0.172260106714571,0.822092938679191,0.241902936254487,0.781367124791314,0.0923755900415908,226
2663,0.862378155961325,-0.00206916978594509,0.687588221258054,0.40658550663863,0.76527376209576,0.0181967509638701,0.756854463434822,0.160593607829679,226
2664,0.88480050706628,0.07317426750457,0.744863966593266,0.312028676309884,0.812230223573613,0.254198246903738,0.768956119564562,0.233507346368278,226
2665,0.891936910342018,0.0900028263817786,0.760954579964322,0.195777694650934,0.808913577105181,0.154944042153907,0.791886930887281,0.171944508451838,226
2666,0.870185392375495,0.123405715275589,0.758278158460043,0.329208106793221,0.79703759771182,0.242244240421002,0.745256172081882,0.180957328609106,226
2667,0.894698299710052,0.181995752460571,0.783910397852844,0.345199244114457,0.785536173763461,0.280659903960224,0.784401886813969,-0.0359884794155189,226
2668,0.845636322115751,0.110178542369181,0.772934568386876,0.195680108247657,0.747540672028485,0.100634285016827,0.764846442283075,0.261980808584072,226
2669,0.890853552897057,0.227881099727054,0.713707522162968,0.255465175464487,0.748515937031627,0.158517281301808,0.792117663738856,0.301909771039744,226
2670,0.864584726960158,0.191322642782704,0.721834632745618,0.241615991957533,0.715240015224645,0.265743434874774,0.828494565248346,0.201073535127281,226
2671,0.895662309960894,0.154518936866746,0.758989537526478,0.257930871447404,0.840984764650875,0.165694086987656,0.778628485645266,0.170942331219088,226
2672,0.891547590662546,0.121568766530886,0.771506621792901,0.306446635048876,0.804451316081858,0.242367546004893,0.750792530411135,0.0598081093115832,226
2673,0.900997737264601,0.133845423302604,0.68114658709925,0.29511150448161,0.800183190372684,0.291160377954149,0.7741943161448,0.0197103273199213,226
2674,0.885412908160346,0.187008839560981,0.787418116155047,0.228753854681927,0.772447560639082,0.238463901440794,0.792626561149249,0.124040512902547,226
2675,0.858722396956191,0.158499328237365,0.717672343432168,0.294066974181793,0.762729999112042,0.239043933224619,0.674866127996495,0.127035257084271,226
2676,0.874965617775226,0.220664846547149,0.721195823839728,0.261459469551622,0.779420103732383,0.26526650389943,0.737111747606189,0.142302534237935,226
2677,0.906096638849248,0.173821519062402,0.818354056161695,0.365904039133796,0.833380914582977,0.251283938285857,0.776564553642132,0.162753032005347,226
2678,0.885783076095783,0.175867030277412,0.793198896204734,0.209418510881266,0.774040041570934,0.254127648870267,0.734941382869751,0.0757304319105322,226
2679,0.883000283481523,0.287867258218345,0.7908780072631,0.159605360020572,0.800245134095663,0.326918925883375,0.734149168501175,0.00306299344618534,226
2680,0.894405560781979,0.0290165336783977,0.689907413227101,0.338129215772768,0.782177966274223,0.228608052050931,0.717320299211602,0.148574385140418,226
2681,0.890916676907895,0.160763888161242,0.7480932686296,0.245908433495305,0.783327156458615,0.240908828449096,0.75922691393554,0.260064911990736,226
2682,0.871129643572785,0.171802623045855,0.739735623905304,0.249324096996491,0.76531284066039,0.338507578138287,0.772356415808044,0.0321671293008714,226
2683,0.872018566941838,0.197941286825509,0.762914741362216,0.204921536643844,0.779118731936465,0.292759714905472,0.771016652679961,0.211091166891524,226
2684,0.890294772663822,0.125437997148496,0.762945760753073,0.244290877055078,0.802707722337568,0.186145199314628,0.766968044685058,0.238168027409142,226
2685,0.862368504713891,0.220011554197496,0.734428450895806,0.160911808653325,0.761049082908582,0.261222914177022,0.726347755286745,0.182424653871875,226
2686,0.875356561370161,0.1472864626463,0.718354280155121,0.171871934713161,0.775922607527766,0.197392340254047,0.779165911945497,0.0416832533364542,226
2687,0.883223545726611,0.0870488650823572,0.812605192011072,0.199128698826144,0.816209525675794,0.248827805654047,0.7703457732201,0.141598823645292,226
